Ligand_name,Ligand_No,L_MF_PC_0,L_MF_PC_1,L_MF_PC_2,L_MF_PC_3,L_MF_PC_4,L_MF_PC_5,L_MF_PC_6,L_MF_PC_7,L_MF_PC_8,L_MF_PC_9,L_MF_PC_10,L_MF_PC_11,L_MF_PC_12,L_MF_PC_13,L_MF_PC_14,L_MF_PC_15,Substrate_name,Substrate_No,S_MF_PC_0,S_MF_PC_1,S_MF_PC_2,S_MF_PC_3,S_MF_PC_4,S_MF_PC_5,Yield
"2,2'-bis(diphenylphosphino)biphenyl",L6,-0.9521371893123962,1.3413196943189751,-1.0278682126723373,0.7013138668122034,-0.8153332133152178,-1.0079615299157458,-0.8496617387872573,-2.518336003526991,0.6168704969362325,-0.7223214532529695,1.1017987078655027,-0.12614291376627412,-0.2564822119243245,0.4942753242472021,2.5116287874307295,-0.29579001831188817,alpha-tetralone,1h,8.265387536151929,-1.4583913708339686,-1.7465871376033535,-6.546150392068035,-0.14283502305817333,-0.23146374745059445,13
"2,2'-bis(diphenylphosphino)biphenyl",L6,-0.9521371893123962,1.3413196943189751,-1.0278682126723373,0.7013138668122034,-0.8153332133152178,-1.0079615299157458,-0.8496617387872573,-2.518336003526991,0.6168704969362325,-0.7223214532529695,1.1017987078655027,-0.12614291376627412,-0.2564822119243245,0.4942753242472021,2.5116287874307295,-0.29579001831188817,beta-tetralone,1i,7.255977372882898,-3.8444334001516127,0.6005409482048671,6.672088790958357,0.1995637076151505,-0.34764100703822276,95
"2,2'-bis(diphenylphosphino)biphenyl",L6,-0.9521371893123962,1.3413196943189751,-1.0278682126723373,0.7013138668122034,-0.8153332133152178,-1.0079615299157458,-0.8496617387872573,-2.518336003526991,0.6168704969362325,-0.7223214532529695,1.1017987078655027,-0.12614291376627412,-0.2564822119243245,0.4942753242472021,2.5116287874307295,-0.29579001831188817,dicyclohexyl_ketone,1j,0.6339382967681245,7.764077241218045,-4.313147876285515,1.8471785943783539,-1.3197857933127806,-1.433770046772772,3
"1,8-bis(diphenylphosphino)naphthalene",L7,-2.165305523516203,2.31662251944201,-1.2193853842574778,0.9546793340152179,-2.0584133677962435,-2.2640328522869253,-1.3182852488813273,-4.407348565398834,-1.0181672092249077,-2.913212553155147,11.238774624315145,-1.537527760777296,0.6602367461581459,-2.1464266886945036,-3.702936942129214,1.0361321639323298,benzophenone,1a,-1.7389756200862758,-0.736113340719478,1.1807102918940762,-0.24164341245224044,-0.0699344330141155,1.1242813488287369,31
"1,8-bis(diphenylphosphino)naphthalene",L7,-2.165305523516203,2.31662251944201,-1.2193853842574778,0.9546793340152179,-2.0584133677962435,-2.2640328522869253,-1.3182852488813273,-4.407348565398834,-1.0181672092249077,-2.913212553155147,11.238774624315145,-1.537527760777296,0.6602367461581459,-2.1464266886945036,-3.702936942129214,1.0361321639323298,"4,4'-dimethylbenzophenone",1b,-3.5171421796946745,-2.3511539996630284,-1.965913636817626,-0.06733371597420516,-2.3839080953580067,2.406819118479287,6
"1,8-bis(diphenylphosphino)naphthalene",L7,-2.165305523516203,2.31662251944201,-1.2193853842574778,0.9546793340152179,-2.0584133677962435,-2.2640328522869253,-1.3182852488813273,-4.407348565398834,-1.0181672092249077,-2.913212553155147,11.238774624315145,-1.537527760777296,0.6602367461581459,-2.1464266886945036,-3.702936942129214,1.0361321639323298,"4,4'-dimethoxybenzophenone",1c,-4.7187143944131416,-3.647118245063109,-4.14963432357938,-0.2231669907166314,4.99394030544916,-2.887405218389916,4
"1,8-bis(diphenylphosphino)naphthalene",L7,-2.165305523516203,2.31662251944201,-1.2193853842574778,0.9546793340152179,-2.0584133677962435,-2.2640328522869253,-1.3182852488813273,-4.407348565398834,-1.0181672092249077,-2.913212553155147,11.238774624315145,-1.537527760777296,0.6602367461581459,-2.1464266886945036,-3.702936942129214,1.0361321639323298,"4,4'-difluorobenzophenone",1d,-3.4073024026650534,-2.1402330021950604,-1.1353994898787316,-0.16376389639792285,-4.949665418941976,-0.39210315082618313,17
"1,8-bis(diphenylphosphino)naphthalene",L7,-2.165305523516203,2.31662251944201,-1.2193853842574778,0.9546793340152179,-2.0584133677962435,-2.2640328522869253,-1.3182852488813273,-4.407348565398834,-1.0181672092249077,-2.913212553155147,11.238774624315145,-1.537527760777296,0.6602367461581459,-2.1464266886945036,-3.702936942129214,1.0361321639323298,acetophenone,1e,-1.4021355478758195,-0.21785857456127547,2.970649777885233,-0.34809935039769807,2.1269873203970615,4.842386544897424,14
"1,8-bis(diphenylphosphino)naphthalene",L7,-2.165305523516203,2.31662251944201,-1.2193853842574778,0.9546793340152179,-2.0584133677962435,-2.2640328522869253,-1.3182852488813273,-4.407348565398834,-1.0181672092249077,-2.913212553155147,11.238774624315145,-1.537527760777296,0.6602367461581459,-2.1464266886945036,-3.702936942129214,1.0361321639323298,"2,2,2-trifluoroacetophenone",1f,-1.635376995064545,0.5698742407264932,7.156309348890642,-1.0593033095049746,-0.7036705254648339,-4.425942890099244,73
"1,8-bis(diphenylphosphino)naphthalene",L7,-2.165305523516203,2.31662251944201,-1.2193853842574778,0.9546793340152179,-2.0584133677962435,-2.2640328522869253,-1.3182852488813273,-4.407348565398834,-1.0181672092249077,-2.913212553155147,11.238774624315145,-1.537527760777296,0.6602367461581459,-2.1464266886945036,-3.702936942129214,1.0361321639323298,cyclohexyl_phenyl_ketone,1g,0.2643439339965548,6.061350451242994,1.4024720972897864,0.13019368217500987,2.249307955688514,1.3448390483714845,5
"1,8-bis(diphenylphosphino)naphthalene",L7,-2.165305523516203,2.31662251944201,-1.2193853842574778,0.9546793340152179,-2.0584133677962435,-2.2640328522869253,-1.3182852488813273,-4.407348565398834,-1.0181672092249077,-2.913212553155147,11.238774624315145,-1.537527760777296,0.6602367461581459,-2.1464266886945036,-3.702936942129214,1.0361321639323298,alpha-tetralone,1h,8.265387536151929,-1.4583913708339686,-1.7465871376033535,-6.546150392068035,-0.14283502305817333,-0.23146374745059445,7
"1,8-bis(diphenylphosphino)naphthalene",L7,-2.165305523516203,2.31662251944201,-1.2193853842574778,0.9546793340152179,-2.0584133677962435,-2.2640328522869253,-1.3182852488813273,-4.407348565398834,-1.0181672092249077,-2.913212553155147,11.238774624315145,-1.537527760777296,0.6602367461581459,-2.1464266886945036,-3.702936942129214,1.0361321639323298,beta-tetralone,1i,7.255977372882898,-3.8444334001516127,0.6005409482048671,6.672088790958357,0.1995637076151505,-0.34764100703822276,36
"1,8-bis(diphenylphosphino)naphthalene",L7,-2.165305523516203,2.31662251944201,-1.2193853842574778,0.9546793340152179,-2.0584133677962435,-2.2640328522869253,-1.3182852488813273,-4.407348565398834,-1.0181672092249077,-2.913212553155147,11.238774624315145,-1.537527760777296,0.6602367461581459,-2.1464266886945036,-3.702936942129214,1.0361321639323298,dicyclohexyl_ketone,1j,0.6339382967681245,7.764077241218045,-4.313147876285515,1.8471785943783539,-1.3197857933127806,-1.433770046772772,0
bis[2-(diphenylphosphino)phenyl]_ether,L8,-1.374833274316827,1.4289717106673718,-0.4653322053823933,0.2132041946401162,-2.849312508401245,-2.5375687535490066,-2.1661019220009967,-1.1649790680394974,-1.1984622287920805,-1.5583966165251226,0.9024314289492541,-2.4780111672849277,-0.25849920713251673,2.5534285301310797,7.468917198573107,-2.4532855454137885,benzophenone,1a,-1.7389756200862758,-0.736113340719478,1.1807102918940762,-0.24164341245224044,-0.0699344330141155,1.1242813488287369,99
bis[2-(diphenylphosphino)phenyl]_ether,L8,-1.374833274316827,1.4289717106673718,-0.4653322053823933,0.2132041946401162,-2.849312508401245,-2.5375687535490066,-2.1661019220009967,-1.1649790680394974,-1.1984622287920805,-1.5583966165251226,0.9024314289492541,-2.4780111672849277,-0.25849920713251673,2.5534285301310797,7.468917198573107,-2.4532855454137885,"4,4'-dimethylbenzophenone",1b,-3.5171421796946745,-2.3511539996630284,-1.965913636817626,-0.06733371597420516,-2.3839080953580067,2.406819118479287,99
bis[2-(diphenylphosphino)phenyl]_ether,L8,-1.374833274316827,1.4289717106673718,-0.4653322053823933,0.2132041946401162,-2.849312508401245,-2.5375687535490066,-2.1661019220009967,-1.1649790680394974,-1.1984622287920805,-1.5583966165251226,0.9024314289492541,-2.4780111672849277,-0.25849920713251673,2.5534285301310797,7.468917198573107,-2.4532855454137885,"4,4'-dimethoxybenzophenone",1c,-4.7187143944131416,-3.647118245063109,-4.14963432357938,-0.2231669907166314,4.99394030544916,-2.887405218389916,85
bis[2-(diphenylphosphino)phenyl]_ether,L8,-1.374833274316827,1.4289717106673718,-0.4653322053823933,0.2132041946401162,-2.849312508401245,-2.5375687535490066,-2.1661019220009967,-1.1649790680394974,-1.1984622287920805,-1.5583966165251226,0.9024314289492541,-2.4780111672849277,-0.25849920713251673,2.5534285301310797,7.468917198573107,-2.4532855454137885,"4,4'-difluorobenzophenone",1d,-3.4073024026650534,-2.1402330021950604,-1.1353994898787316,-0.16376389639792285,-4.949665418941976,-0.39210315082618313,99
bis[2-(diphenylphosphino)phenyl]_ether,L8,-1.374833274316827,1.4289717106673718,-0.4653322053823933,0.2132041946401162,-2.849312508401245,-2.5375687535490066,-2.1661019220009967,-1.1649790680394974,-1.1984622287920805,-1.5583966165251226,0.9024314289492541,-2.4780111672849277,-0.25849920713251673,2.5534285301310797,7.468917198573107,-2.4532855454137885,acetophenone,1e,-1.4021355478758195,-0.21785857456127547,2.970649777885233,-0.34809935039769807,2.1269873203970615,4.842386544897424,86
bis[2-(diphenylphosphino)phenyl]_ether,L8,-1.374833274316827,1.4289717106673718,-0.4653322053823933,0.2132041946401162,-2.849312508401245,-2.5375687535490066,-2.1661019220009967,-1.1649790680394974,-1.1984622287920805,-1.5583966165251226,0.9024314289492541,-2.4780111672849277,-0.25849920713251673,2.5534285301310797,7.468917198573107,-2.4532855454137885,"2,2,2-trifluoroacetophenone",1f,-1.635376995064545,0.5698742407264932,7.156309348890642,-1.0593033095049746,-0.7036705254648339,-4.425942890099244,91
bis[2-(diphenylphosphino)phenyl]_ether,L8,-1.374833274316827,1.4289717106673718,-0.4653322053823933,0.2132041946401162,-2.849312508401245,-2.5375687535490066,-2.1661019220009967,-1.1649790680394974,-1.1984622287920805,-1.5583966165251226,0.9024314289492541,-2.4780111672849277,-0.25849920713251673,2.5534285301310797,7.468917198573107,-2.4532855454137885,cyclohexyl_phenyl_ketone,1g,0.2643439339965548,6.061350451242994,1.4024720972897864,0.13019368217500987,2.249307955688514,1.3448390483714845,98
bis[2-(diphenylphosphino)phenyl]_ether,L8,-1.374833274316827,1.4289717106673718,-0.4653322053823933,0.2132041946401162,-2.849312508401245,-2.5375687535490066,-2.1661019220009967,-1.1649790680394974,-1.1984622287920805,-1.5583966165251226,0.9024314289492541,-2.4780111672849277,-0.25849920713251673,2.5534285301310797,7.468917198573107,-2.4532855454137885,alpha-tetralone,1h,8.265387536151929,-1.4583913708339686,-1.7465871376033535,-6.546150392068035,-0.14283502305817333,-0.23146374745059445,39
bis[2-(diphenylphosphino)phenyl]_ether,L8,-1.374833274316827,1.4289717106673718,-0.4653322053823933,0.2132041946401162,-2.849312508401245,-2.5375687535490066,-2.1661019220009967,-1.1649790680394974,-1.1984622287920805,-1.5583966165251226,0.9024314289492541,-2.4780111672849277,-0.25849920713251673,2.5534285301310797,7.468917198573107,-2.4532855454137885,beta-tetralone,1i,7.255977372882898,-3.8444334001516127,0.6005409482048671,6.672088790958357,0.1995637076151505,-0.34764100703822276,94
bis[2-(diphenylphosphino)phenyl]_ether,L8,-1.374833274316827,1.4289717106673718,-0.4653322053823933,0.2132041946401162,-2.849312508401245,-2.5375687535490066,-2.1661019220009967,-1.1649790680394974,-1.1984622287920805,-1.5583966165251226,0.9024314289492541,-2.4780111672849277,-0.25849920713251673,2.5534285301310797,7.468917198573107,-2.4532855454137885,dicyclohexyl_ketone,1j,0.6339382967681245,7.764077241218045,-4.313147876285515,1.8471785943783539,-1.3197857933127806,-1.433770046772772,18
xantphos,L9,-3.512174638021393,18.488020724523448,2.548520941737068,-0.3929054540747457,3.8539937139284364,0.590938185738848,1.9335450989618554,3.0210079891909944,0.5901237862557271,0.9387350654895248,-1.1579854834192704,0.0047048345288828175,0.28510236062642585,-0.11335533398559938,-0.5061085536114398,0.2333981075893814,benzophenone,1a,-1.7389756200862758,-0.736113340719478,1.1807102918940762,-0.24164341245224044,-0.0699344330141155,1.1242813488287369,96
xantphos,L9,-3.512174638021393,18.488020724523448,2.548520941737068,-0.3929054540747457,3.8539937139284364,0.590938185738848,1.9335450989618554,3.0210079891909944,0.5901237862557271,0.9387350654895248,-1.1579854834192704,0.0047048345288828175,0.28510236062642585,-0.11335533398559938,-0.5061085536114398,0.2333981075893814,"4,4'-dimethylbenzophenone",1b,-3.5171421796946745,-2.3511539996630284,-1.965913636817626,-0.06733371597420516,-2.3839080953580067,2.406819118479287,99
xantphos,L9,-3.512174638021393,18.488020724523448,2.548520941737068,-0.3929054540747457,3.8539937139284364,0.590938185738848,1.9335450989618554,3.0210079891909944,0.5901237862557271,0.9387350654895248,-1.1579854834192704,0.0047048345288828175,0.28510236062642585,-0.11335533398559938,-0.5061085536114398,0.2333981075893814,"4,4'-dimethoxybenzophenone",1c,-4.7187143944131416,-3.647118245063109,-4.14963432357938,-0.2231669907166314,4.99394030544916,-2.887405218389916,88
xantphos,L9,-3.512174638021393,18.488020724523448,2.548520941737068,-0.3929054540747457,3.8539937139284364,0.590938185738848,1.9335450989618554,3.0210079891909944,0.5901237862557271,0.9387350654895248,-1.1579854834192704,0.0047048345288828175,0.28510236062642585,-0.11335533398559938,-0.5061085536114398,0.2333981075893814,"4,4'-difluorobenzophenone",1d,-3.4073024026650534,-2.1402330021950604,-1.1353994898787316,-0.16376389639792285,-4.949665418941976,-0.39210315082618313,99
xantphos,L9,-3.512174638021393,18.488020724523448,2.548520941737068,-0.3929054540747457,3.8539937139284364,0.590938185738848,1.9335450989618554,3.0210079891909944,0.5901237862557271,0.9387350654895248,-1.1579854834192704,0.0047048345288828175,0.28510236062642585,-0.11335533398559938,-0.5061085536114398,0.2333981075893814,acetophenone,1e,-1.4021355478758195,-0.21785857456127547,2.970649777885233,-0.34809935039769807,2.1269873203970615,4.842386544897424,70
xantphos,L9,-3.512174638021393,18.488020724523448,2.548520941737068,-0.3929054540747457,3.8539937139284364,0.590938185738848,1.9335450989618554,3.0210079891909944,0.5901237862557271,0.9387350654895248,-1.1579854834192704,0.0047048345288828175,0.28510236062642585,-0.11335533398559938,-0.5061085536114398,0.2333981075893814,"2,2,2-trifluoroacetophenone",1f,-1.635376995064545,0.5698742407264932,7.156309348890642,-1.0593033095049746,-0.7036705254648339,-4.425942890099244,90
xantphos,L9,-3.512174638021393,18.488020724523448,2.548520941737068,-0.3929054540747457,3.8539937139284364,0.590938185738848,1.9335450989618554,3.0210079891909944,0.5901237862557271,0.9387350654895248,-1.1579854834192704,0.0047048345288828175,0.28510236062642585,-0.11335533398559938,-0.5061085536114398,0.2333981075893814,cyclohexyl_phenyl_ketone,1g,0.2643439339965548,6.061350451242994,1.4024720972897864,0.13019368217500987,2.249307955688514,1.3448390483714845,96
xantphos,L9,-3.512174638021393,18.488020724523448,2.548520941737068,-0.3929054540747457,3.8539937139284364,0.590938185738848,1.9335450989618554,3.0210079891909944,0.5901237862557271,0.9387350654895248,-1.1579854834192704,0.0047048345288828175,0.28510236062642585,-0.11335533398559938,-0.5061085536114398,0.2333981075893814,alpha-tetralone,1h,8.265387536151929,-1.4583913708339686,-1.7465871376033535,-6.546150392068035,-0.14283502305817333,-0.23146374745059445,19
xantphos,L9,-3.512174638021393,18.488020724523448,2.548520941737068,-0.3929054540747457,3.8539937139284364,0.590938185738848,1.9335450989618554,3.0210079891909944,0.5901237862557271,0.9387350654895248,-1.1579854834192704,0.0047048345288828175,0.28510236062642585,-0.11335533398559938,-0.5061085536114398,0.2333981075893814,beta-tetralone,1i,7.255977372882898,-3.8444334001516127,0.6005409482048671,6.672088790958357,0.1995637076151505,-0.34764100703822276,96
xantphos,L9,-3.512174638021393,18.488020724523448,2.548520941737068,-0.3929054540747457,3.8539937139284364,0.590938185738848,1.9335450989618554,3.0210079891909944,0.5901237862557271,0.9387350654895248,-1.1579854834192704,0.0047048345288828175,0.28510236062642585,-0.11335533398559938,-0.5061085536114398,0.2333981075893814,dicyclohexyl_ketone,1j,0.6339382967681245,7.764077241218045,-4.313147876285515,1.8471785943783539,-1.3197857933127806,-1.433770046772772,27
"1,3-bis[(di-tert-butylphosphino)oxy]benzene",L10,-1.483233559966325,-3.930813888077221,13.413723683567879,8.20471646463609,2.4450301357480715,2.7815429941718146,1.8758222023416542,1.2977800851631445,-4.4528253814272825,2.0410062605962622,2.1506702786302463,-0.1529945069932082,0.20878297087501385,1.316040735310561,0.5406776148020993,-0.0048013973994731896,benzophenone,1a,-1.7389756200862758,-0.736113340719478,1.1807102918940762,-0.24164341245224044,-0.0699344330141155,1.1242813488287369,3
"1,3-bis[(di-tert-butylphosphino)oxy]benzene",L10,-1.483233559966325,-3.930813888077221,13.413723683567879,8.20471646463609,2.4450301357480715,2.7815429941718146,1.8758222023416542,1.2977800851631445,-4.4528253814272825,2.0410062605962622,2.1506702786302463,-0.1529945069932082,0.20878297087501385,1.316040735310561,0.5406776148020993,-0.0048013973994731896,"4,4'-dimethylbenzophenone",1b,-3.5171421796946745,-2.3511539996630284,-1.965913636817626,-0.06733371597420516,-2.3839080953580067,2.406819118479287,2
"1,3-bis[(di-tert-butylphosphino)oxy]benzene",L10,-1.483233559966325,-3.930813888077221,13.413723683567879,8.20471646463609,2.4450301357480715,2.7815429941718146,1.8758222023416542,1.2977800851631445,-4.4528253814272825,2.0410062605962622,2.1506702786302463,-0.1529945069932082,0.20878297087501385,1.316040735310561,0.5406776148020993,-0.0048013973994731896,"4,4'-dimethoxybenzophenone",1c,-4.7187143944131416,-3.647118245063109,-4.14963432357938,-0.2231669907166314,4.99394030544916,-2.887405218389916,1
"1,3-bis[(di-tert-butylphosphino)oxy]benzene",L10,-1.483233559966325,-3.930813888077221,13.413723683567879,8.20471646463609,2.4450301357480715,2.7815429941718146,1.8758222023416542,1.2977800851631445,-4.4528253814272825,2.0410062605962622,2.1506702786302463,-0.1529945069932082,0.20878297087501385,1.316040735310561,0.5406776148020993,-0.0048013973994731896,"4,4'-difluorobenzophenone",1d,-3.4073024026650534,-2.1402330021950604,-1.1353994898787316,-0.16376389639792285,-4.949665418941976,-0.39210315082618313,3
"1,3-bis[(di-tert-butylphosphino)oxy]benzene",L10,-1.483233559966325,-3.930813888077221,13.413723683567879,8.20471646463609,2.4450301357480715,2.7815429941718146,1.8758222023416542,1.2977800851631445,-4.4528253814272825,2.0410062605962622,2.1506702786302463,-0.1529945069932082,0.20878297087501385,1.316040735310561,0.5406776148020993,-0.0048013973994731896,acetophenone,1e,-1.4021355478758195,-0.21785857456127547,2.970649777885233,-0.34809935039769807,2.1269873203970615,4.842386544897424,4
"1,3-bis[(di-tert-butylphosphino)oxy]benzene",L10,-1.483233559966325,-3.930813888077221,13.413723683567879,8.20471646463609,2.4450301357480715,2.7815429941718146,1.8758222023416542,1.2977800851631445,-4.4528253814272825,2.0410062605962622,2.1506702786302463,-0.1529945069932082,0.20878297087501385,1.316040735310561,0.5406776148020993,-0.0048013973994731896,"2,2,2-trifluoroacetophenone",1f,-1.635376995064545,0.5698742407264932,7.156309348890642,-1.0593033095049746,-0.7036705254648339,-4.425942890099244,76
"1,3-bis[(di-tert-butylphosphino)oxy]benzene",L10,-1.483233559966325,-3.930813888077221,13.413723683567879,8.20471646463609,2.4450301357480715,2.7815429941718146,1.8758222023416542,1.2977800851631445,-4.4528253814272825,2.0410062605962622,2.1506702786302463,-0.1529945069932082,0.20878297087501385,1.316040735310561,0.5406776148020993,-0.0048013973994731896,cyclohexyl_phenyl_ketone,1g,0.2643439339965548,6.061350451242994,1.4024720972897864,0.13019368217500987,2.249307955688514,1.3448390483714845,2
"1,3-bis[(di-tert-butylphosphino)oxy]benzene",L10,-1.483233559966325,-3.930813888077221,13.413723683567879,8.20471646463609,2.4450301357480715,2.7815429941718146,1.8758222023416542,1.2977800851631445,-4.4528253814272825,2.0410062605962622,2.1506702786302463,-0.1529945069932082,0.20878297087501385,1.316040735310561,0.5406776148020993,-0.0048013973994731896,alpha-tetralone,1h,8.265387536151929,-1.4583913708339686,-1.7465871376033535,-6.546150392068035,-0.14283502305817333,-0.23146374745059445,1
"1,3-bis[(di-tert-butylphosphino)oxy]benzene",L10,-1.483233559966325,-3.930813888077221,13.413723683567879,8.20471646463609,2.4450301357480715,2.7815429941718146,1.8758222023416542,1.2977800851631445,-4.4528253814272825,2.0410062605962622,2.1506702786302463,-0.1529945069932082,0.20878297087501385,1.316040735310561,0.5406776148020993,-0.0048013973994731896,beta-tetralone,1i,7.255977372882898,-3.8444334001516127,0.6005409482048671,6.672088790958357,0.1995637076151505,-0.34764100703822276,0
"1,3-bis[(di-tert-butylphosphino)oxy]benzene",L10,-1.483233559966325,-3.930813888077221,13.413723683567879,8.20471646463609,2.4450301357480715,2.7815429941718146,1.8758222023416542,1.2977800851631445,-4.4528253814272825,2.0410062605962622,2.1506702786302463,-0.1529945069932082,0.20878297087501385,1.316040735310561,0.5406776148020993,-0.0048013973994731896,dicyclohexyl_ketone,1j,0.6339382967681245,7.764077241218045,-4.313147876285515,1.8471785943783539,-1.3197857933127806,-1.433770046772772,0
dppf,L11,-3.089994000629745,-0.8272425776281822,-8.959497611202213,10.93475568646082,-3.708262172440758,4.294528901745267,2.6690162541148386,7.307027656380206,2.2244907402466083,-0.7059197734084905,0.22621926882235135,-0.7164027030075177,-0.4554759963386104,-0.1897959711850262,-0.3275967933791682,0.44345493651793977,benzophenone,1a,-1.7389756200862758,-0.736113340719478,1.1807102918940762,-0.24164341245224044,-0.0699344330141155,1.1242813488287369,93
dppf,L11,-3.089994000629745,-0.8272425776281822,-8.959497611202213,10.93475568646082,-3.708262172440758,4.294528901745267,2.6690162541148386,7.307027656380206,2.2244907402466083,-0.7059197734084905,0.22621926882235135,-0.7164027030075177,-0.4554759963386104,-0.1897959711850262,-0.3275967933791682,0.44345493651793977,"4,4'-dimethylbenzophenone",1b,-3.5171421796946745,-2.3511539996630284,-1.965913636817626,-0.06733371597420516,-2.3839080953580067,2.406819118479287,95
dppf,L11,-3.089994000629745,-0.8272425776281822,-8.959497611202213,10.93475568646082,-3.708262172440758,4.294528901745267,2.6690162541148386,7.307027656380206,2.2244907402466083,-0.7059197734084905,0.22621926882235135,-0.7164027030075177,-0.4554759963386104,-0.1897959711850262,-0.3275967933791682,0.44345493651793977,"4,4'-dimethoxybenzophenone",1c,-4.7187143944131416,-3.647118245063109,-4.14963432357938,-0.2231669907166314,4.99394030544916,-2.887405218389916,91
dppf,L11,-3.089994000629745,-0.8272425776281822,-8.959497611202213,10.93475568646082,-3.708262172440758,4.294528901745267,2.6690162541148386,7.307027656380206,2.2244907402466083,-0.7059197734084905,0.22621926882235135,-0.7164027030075177,-0.4554759963386104,-0.1897959711850262,-0.3275967933791682,0.44345493651793977,"4,4'-difluorobenzophenone",1d,-3.4073024026650534,-2.1402330021950604,-1.1353994898787316,-0.16376389639792285,-4.949665418941976,-0.39210315082618313,88
dppf,L11,-3.089994000629745,-0.8272425776281822,-8.959497611202213,10.93475568646082,-3.708262172440758,4.294528901745267,2.6690162541148386,7.307027656380206,2.2244907402466083,-0.7059197734084905,0.22621926882235135,-0.7164027030075177,-0.4554759963386104,-0.1897959711850262,-0.3275967933791682,0.44345493651793977,acetophenone,1e,-1.4021355478758195,-0.21785857456127547,2.970649777885233,-0.34809935039769807,2.1269873203970615,4.842386544897424,80
dppf,L11,-3.089994000629745,-0.8272425776281822,-8.959497611202213,10.93475568646082,-3.708262172440758,4.294528901745267,2.6690162541148386,7.307027656380206,2.2244907402466083,-0.7059197734084905,0.22621926882235135,-0.7164027030075177,-0.4554759963386104,-0.1897959711850262,-0.3275967933791682,0.44345493651793977,"2,2,2-trifluoroacetophenone",1f,-1.635376995064545,0.5698742407264932,7.156309348890642,-1.0593033095049746,-0.7036705254648339,-4.425942890099244,86
dppf,L11,-3.089994000629745,-0.8272425776281822,-8.959497611202213,10.93475568646082,-3.708262172440758,4.294528901745267,2.6690162541148386,7.307027656380206,2.2244907402466083,-0.7059197734084905,0.22621926882235135,-0.7164027030075177,-0.4554759963386104,-0.1897959711850262,-0.3275967933791682,0.44345493651793977,cyclohexyl_phenyl_ketone,1g,0.2643439339965548,6.061350451242994,1.4024720972897864,0.13019368217500987,2.249307955688514,1.3448390483714845,93
dppf,L11,-3.089994000629745,-0.8272425776281822,-8.959497611202213,10.93475568646082,-3.708262172440758,4.294528901745267,2.6690162541148386,7.307027656380206,2.2244907402466083,-0.7059197734084905,0.22621926882235135,-0.7164027030075177,-0.4554759963386104,-0.1897959711850262,-0.3275967933791682,0.44345493651793977,alpha-tetralone,1h,8.265387536151929,-1.4583913708339686,-1.7465871376033535,-6.546150392068035,-0.14283502305817333,-0.23146374745059445,15
dppf,L11,-3.089994000629745,-0.8272425776281822,-8.959497611202213,10.93475568646082,-3.708262172440758,4.294528901745267,2.6690162541148386,7.307027656380206,2.2244907402466083,-0.7059197734084905,0.22621926882235135,-0.7164027030075177,-0.4554759963386104,-0.1897959711850262,-0.3275967933791682,0.44345493651793977,beta-tetralone,1i,7.255977372882898,-3.8444334001516127,0.6005409482048671,6.672088790958357,0.1995637076151505,-0.34764100703822276,95
dppf,L11,-3.089994000629745,-0.8272425776281822,-8.959497611202213,10.93475568646082,-3.708262172440758,4.294528901745267,2.6690162541148386,7.307027656380206,2.2244907402466083,-0.7059197734084905,0.22621926882235135,-0.7164027030075177,-0.4554759963386104,-0.1897959711850262,-0.3275967933791682,0.44345493651793977,dicyclohexyl_ketone,1j,0.6339382967681245,7.764077241218045,-4.313147876285515,1.8471785943783539,-1.3197857933127806,-1.433770046772772,18
triphenylphosphine,L12,-2.148879151941176,-0.0031287949801118153,-0.814000069345635,-0.11502436080018741,-0.7706355819705227,-0.47762049637379933,0.4665863354917069,-1.1194383913833619,-0.09510600793208984,0.1255167029078306,0.1332069780123603,0.5640529882023713,0.19916211967454406,-0.2234009622303607,0.841729137584585,-0.17456487480242988,benzophenone,1a,-1.7389756200862758,-0.736113340719478,1.1807102918940762,-0.24164341245224044,-0.0699344330141155,1.1242813488287369,85
triphenylphosphine,L12,-2.148879151941176,-0.0031287949801118153,-0.814000069345635,-0.11502436080018741,-0.7706355819705227,-0.47762049637379933,0.4665863354917069,-1.1194383913833619,-0.09510600793208984,0.1255167029078306,0.1332069780123603,0.5640529882023713,0.19916211967454406,-0.2234009622303607,0.841729137584585,-0.17456487480242988,"4,4'-dimethylbenzophenone",1b,-3.5171421796946745,-2.3511539996630284,-1.965913636817626,-0.06733371597420516,-2.3839080953580067,2.406819118479287,57
triphenylphosphine,L12,-2.148879151941176,-0.0031287949801118153,-0.814000069345635,-0.11502436080018741,-0.7706355819705227,-0.47762049637379933,0.4665863354917069,-1.1194383913833619,-0.09510600793208984,0.1255167029078306,0.1332069780123603,0.5640529882023713,0.19916211967454406,-0.2234009622303607,0.841729137584585,-0.17456487480242988,"4,4'-dimethoxybenzophenone",1c,-4.7187143944131416,-3.647118245063109,-4.14963432357938,-0.2231669907166314,4.99394030544916,-2.887405218389916,31
